CityName,Lat,Lon,StateName,StateCode,County,Density,Population
Carmel-by-the-Sea,36.5529,-121.9222,California,CA,Monterey,1392,3897
Canyon Lake,33.6884,-117.2621,California,CA,Riverside,1105,11223
Coalinga,36.1432,-120.3266,California,CA,Fresno,970,15915
Tipton,36.0585,-119.313,California,CA,Tulare,840,0
Carmet,38.3743,-123.072,California,CA,Sonoma,184,0
Tehachapi,35.127,-118.475,California,CA,Kern,493,14491
Solvang,34.5936,-120.1401,California,CA,Santa Barbara,940,16741
Cedar Ridge,38.0661,-120.2737,California,CA,Tuolumne,233.4,0
Platina,40.3596,-122.8947,California,CA,Shasta,10.5,0
Dos Palos,36.9854,-120.6337,California,CA,Merced,1558,7383
Grimes,39.0741,-121.8988,California,CA,Colusa,507.6,0
Arden Town,38.5741,-121.383,California,CA,Sacramento,1676.1,0
La Puente,34.0323,-117.9533,California,CA,Los Angeles,4475,40322
Gorman,34.7961,-118.8526,California,CA,Los Angeles,1.9,0
Volta,37.0875,-120.9235,California,CA,Merced,160,0
Weimar,39.0374,-120.9724,California,CA,Placer,357.2,0
Rossmoor,33.7886,-118.0803,California,CA,Orange,1915,0
Farmersville,36.3054,-119.2082,California,CA,Tulare,1842,10778
Graton,38.4376,-122.866,California,CA,Sonoma,634.2,0
Bloomington,34.0603,-117.4015,California,CA,San Bernardino,1864.3,0
Plumas Eureka,39.7982,-120.6645,California,CA,Plumas,129.6,0
South El Monte,34.0493,-118.0484,California,CA,Los Angeles,2849,20987
Milford,40.1634,-120.3686,California,CA,Lassen,14.3,0
Corcoran,36.0847,-119.5612,California,CA,Kings,1123,22453
Laton,36.4338,-119.6916,California,CA,Fresno,426.6,0
Fruitdale,37.312,-121.9356,California,CA,Santa Clara,3344.2,0
Littlerock,34.5232,-117.9808,California,CA,Los Angeles,267.8,0
Coarsegold,37.2526,-119.7,California,CA,Madera,112.7,0
Verdi,39.5237,-120.0163,California,CA,Sierra,20.3,0
Fiddletown,38.5091,-120.7605,California,CA,Amador,36.7,0
Lincoln Village,38.0054,-121.334,California,CA,San Joaquin,3798.1,0
Agoura Hills,34.151,-118.7608,California,CA,Los Angeles,1024,20692
Tomales,38.247,-122.9054,California,CA,Marin,217.6,0
Collierville,38.2141,-121.2675,California,CA,San Joaquin,414,0
Ducor,35.8944,-119.0456,California,CA,Tulare,449.9,0
Buck Meadows,37.8127,-120.0653,California,CA,Mariposa,8.9,0
Volcano,38.4456,-120.6306,California,CA,Amador,93.3,0
City Terrace,34.05,-118.1828,California,CA,Los Angeles,5922.8,0
Soledad,36.4434,-121.3431,California,CA,Monterey,2298,26483
Durham,39.6232,-121.7874,California,CA,Butte,86.5,0
Betteravia,34.9178,-120.5149,California,CA,Santa Barbara,2.1,0
Trinity Village,40.8789,-123.5132,California,CA,Trinity,77,0
Lemoncove,36.3827,-119.0245,California,CA,Tulare,15.7,0
Cobb,38.8356,-122.723,California,CA,Lake,73.6,0
Portola,39.8241,-120.4733,California,CA,Plumas,137,2313
Sierra City,39.574,-120.6297,California,CA,Sierra,53.4,0
Acton,34.4956,-118.1857,California,CA,Los Angeles,241.4,0
Seville,36.4856,-119.2247,California,CA,Tulare,175.8,0
Meridian,39.1404,-121.9079,California,CA,Sutter,349.3,0
Roseland,38.4216,-122.7297,California,CA,Sonoma,3748.7,0
Newell,41.8898,-121.3675,California,CA,Modoc,308.2,0
Calimesa,33.9873,-117.0542,California,CA,Riverside,229,8817
Clipper Mills,39.5324,-121.1666,California,CA,Butte,5.8,0
Baker,35.2769,-116.0718,California,CA,San Bernardino,11.1,0
Atascadero,35.4827,-120.6858,California,CA,San Luis Obispo,450,30418
Herlong,40.1419,-120.1399,California,CA,Lassen,0.5,0
Chester,40.3017,-121.2339,California,CA,Plumas,791.4,0
Wawona,37.5482,-119.6395,California,CA,Mariposa,6.4,0
Brownsville,39.4732,-121.2691,California,CA,Yuba,91,0
Galt,38.2671,-121.3034,California,CA,Sacramento,1685,27571
Red Mountain,35.3583,-117.6167,California,CA,San Bernardino,80.5,0
Belltown,34.0117,-117.3834,California,CA,Riverside,788.7,0
Joshua Tree,34.1236,-116.3128,California,CA,San Bernardino,959.8,0
Arroyo Grande,35.1241,-120.5845,California,CA,San Luis Obispo,1178,54620
California City,35.1578,-117.872,California,CA,Kern,26,10794
Danville,37.8121,-121.9698,California,CA,Contra Costa,956,44786
Happy Camp,41.8103,-123.3892,California,CA,Siskiyou,405.3,0
Oroville,39.4999,-121.5634,California,CA,Butte,533,45655
Huntington Beach,33.696,-118.0025,California,CA,Orange,2893,201874
Opal Cliffs,36.9608,-121.9641,California,CA,Santa Cruz,2425.6,0
Altaville,38.0838,-120.5619,California,CA,Calaveras,176.2,0
Tobin,39.9361,-121.2959,California,CA,Plumas,2.7,0
Wallace,38.1978,-120.9586,California,CA,Calaveras,84.1,0
Cornell,34.1145,-118.7779,California,CA,Los Angeles,138.7,0
Greenville,40.1336,-120.9454,California,CA,Plumas,146.1,0
San Pablo,37.9628,-122.3425,California,CA,Contra Costa,4574,31156
Seal Beach,33.7542,-118.0714,California,CA,Orange,832,24326
Tulare,36.1996,-119.34,California,CA,Tulare,1210,63855
Summerland,34.4255,-119.5893,California,CA,Santa Barbara,1262,0
Anchor Bay,38.8126,-123.5704,California,CA,Mendocino,61.5,0
Auburn Lake Trails,38.8916,-120.9849,California,CA,El Dorado,212.9,0
Rancho Mirage,33.7626,-116.4273,California,CA,Riverside,284,18306
McFarland,35.6781,-119.2414,California,CA,Kern,2184,15234
Etna,41.4582,-122.8947,California,CA,Siskiyou,365,720
Arbuckle,39.0141,-122.0611,California,CA,Colusa,678.8,0
Las Flores,40.0722,-122.1573,California,CA,Tehama,209.3,0
Lake Forest,33.6607,-117.6712,California,CA,Orange,1956,84293
Rosedale,35.3887,-119.2058,California,CA,Kern,674.8,0
Mira Monte,34.4284,-119.2853,California,CA,Ventura,836.7,0
Highland,34.1113,-117.1653,California,CA,San Bernardino,1139,55342
Pilot Hill,38.8349,-121.0144,California,CA,El Dorado,108.3,0
Hayfork,40.561,-123.1299,California,CA,Trinity,151.8,0
Sonoma,38.2902,-122.4598,California,CA,Sonoma,1563,34089
Trabuco Highlands,33.6147,-117.5664,California,CA,Orange,36.6,0
Kingsburg,36.5242,-119.5608,California,CA,Fresno,1301,12002
Rancho Rinconada,37.3149,-122.003,California,CA,Santa Clara,3753.6,0
Silver City,36.4638,-118.6507,California,CA,Tulare,0,0
Los Molinos,40.027,-122.0981,California,CA,Tehama,22.1,0
Tehama,40.0218,-122.1269,California,CA,Tehama,205,422
Otay,32.5948,-117.0645,California,CA,San Diego,3723.6,0
Avenal,36.0312,-120.116,California,CA,Kings,247,12425
Kaweah,36.4697,-118.9184,California,CA,Tulare,56.3,0
Fellows,35.1779,-119.5472,California,CA,Kern,56.5,0
East Foothills,37.3826,-121.8137,California,CA,Santa Clara,1898.8,0
Morro Bay,35.3681,-120.8482,California,CA,San Luis Obispo,774,10635
Darwin,36.2689,-117.589,California,CA,Inyo,21.2,0
Stallion Springs,35.0935,-118.6477,California,CA,Kern,111.8,0
New Cuyama,34.9421,-119.6806,California,CA,Santa Barbara,531.9,0
Likely,41.2254,-120.5034,California,CA,Modoc,46.6,0
Sespe,34.4,-118.9504,California,CA,Ventura,16.9,0
Boron,35.0164,-117.6659,California,CA,Kern,57.6,0
Hayward,37.6328,-122.0772,California,CA,Alameda,1360,160500
French Camp,37.8799,-121.2803,California,CA,San Joaquin,229.2,0
Ferndale,40.5799,-124.2619,California,CA,Humboldt,516,1373
Rowland Heights,33.9716,-117.8911,California,CA,Los Angeles,4831.6,0
Yuba City,39.1357,-121.6381,California,CA,Sutter,1729,120186
Lynwood Hills,32.6453,-117.0517,California,CA,San Diego,1256.1,0
West Bishop,37.3571,-118.4542,California,CA,Inyo,63.4,0
Guinda,38.8274,-122.1985,California,CA,Yolo,132.7,0
Novato,38.092,-122.5576,California,CA,Marin,787,55980
Atolia,35.3147,-117.6092,California,CA,San Bernardino,0.3,0
Sierraville,39.575,-120.3638,California,CA,Sierra,45.8,0
Olancha,36.2704,-118.0015,California,CA,Inyo,10.9,0
La Mesa,32.7703,-117.0204,California,CA,San Diego,2548,60021
Montebello,34.0155,-118.1108,California,CA,Los Angeles,2928,63192
Canyondam,40.1699,-121.0769,California,CA,Plumas,28.5,0
Mercury,36.6605,-115.9945,Nevada,NV,Nye,0,0
Dunphy,40.7088,-116.5301,Nevada,NV,Eureka,0,0
Spanish Springs,39.6567,-119.6695,Nevada,NV,Washoe,445,0
Schurz,38.9366,-118.7925,Nevada,NV,Mineral,19.5,0
Round Mountain,38.711,-117.0676,Nevada,NV,Nye,17.8,0
Fernley,39.5612,-119.1925,Nevada,NV,Lyon,62,19464
Montello,41.2673,-114.1969,Nevada,NV,Elko,114.9,0
Gardnerville,38.939,-119.7369,Nevada,NV,Douglas,795,0
Walker Lake,38.6468,-118.7572,Nevada,NV,Mineral,93.9,0
Crystal Bay,39.2315,-120.0017,Nevada,NV,Washoe,348.2,0
West Wendover,40.7407,-114.0783,Nevada,NV,Elko,222,5236
Paradise,36.0807,-115.1369,Nevada,NV,Clark,2028.7,0
Indian Springs,36.5719,-115.7203,Nevada,NV,Clark,751.9,0
Henderson,36.0145,-115.0362,Nevada,NV,Clark,1115,302539
Zephyr Cove,39.0082,-119.9307,Nevada,NV,Douglas,375.1,0
Jackpot,41.9797,-114.6645,Nevada,NV,Elko,444.3,0
Mesquite,36.8035,-114.1325,Nevada,NV,Clark,226,17337
Babbitt,38.5394,-118.6376,Nevada,NV,Mineral,0,0
Sutcliffe,39.9461,-119.6305,Nevada,NV,Washoe,92.1,0
Amargosa Valley,36.6438,-116.4003,Nevada,NV,Nye,1.7,0
Woolsey,40.281,-118.3646,Nevada,NV,Pershing,0,0
Ruby Valley,40.3602,-115.4475,Nevada,NV,Elko,0.1,0
Warm Springs,38.1905,-116.3701,Nevada,NV,Nye,0.2,0
Sulphur,40.8746,-118.7366,Nevada,NV,Humboldt,0,0
Winnemucca,40.9645,-117.7247,Nevada,NV,Humboldt,307,10811
North Fork,41.4824,-115.8167,Nevada,NV,Elko,0,0
Verdi,39.5144,-119.9772,Nevada,NV,Washoe,283.2,0
McGill,39.402,-114.777,Nevada,NV,White Pine,719.5,0
Battle Mountain,40.6379,-116.9485,Nevada,NV,Lander,516,0
Glenbrook,39.0986,-119.9341,Nevada,NV,Douglas,83.7,0
Palisade,40.6102,-116.1987,Nevada,NV,Eureka,0.3,0
Shafter,40.8547,-114.4448,Nevada,NV,Elko,0,0
Eureka,39.5113,-115.9668,Nevada,NV,Eureka,536.4,0
Lemmon Valley,39.6879,-119.8364,Nevada,NV,Washoe,1029.2,0
Alamo,37.3648,-115.163,Nevada,NV,Lincoln,308.8,0
Nelson,35.7179,-114.8313,Nevada,NV,Clark,18.7,0
Henry,41.6969,-114.8264,Nevada,NV,Elko,0,0
Dry Lake,36.4566,-114.8431,Nevada,NV,Clark,0,0
Rowland,41.9366,-115.6787,Nevada,NV,Elko,0,0
Steptoe,39.4069,-114.7639,Nevada,NV,White Pine,2.8,0
Stateline,38.9678,-119.9439,Nevada,NV,Douglas,78.3,0
Humboldt,40.4556,-118.2676,Nevada,NV,Pershing,1.8,0
Gardnerville Ranchos,38.8872,-119.7426,Nevada,NV,Douglas,2162,0
Incline Village,39.2639,-119.9453,Nevada,NV,Washoe,399.3,0
Frenchman,39.2794,-118.2701,Nevada,NV,Churchill,0,0
Mogul,39.5164,-119.9232,Nevada,NV,Washoe,313.7,0
Orovada,41.5609,-117.7763,Nevada,NV,Humboldt,6.6,0
Beowawe,40.5927,-116.4773,Nevada,NV,Eureka,1.4,0
Tempiute,37.6525,-115.6359,Nevada,NV,Lincoln,0,0
Skyland,39.0265,-119.9221,Nevada,NV,Douglas,381.4,0
Washoe City,39.3202,-119.8096,Nevada,NV,Washoe,285.7,0
Carson City,39.1512,-119.7474,Nevada,NV,Carson City (city),146,57525
Rachel,37.6509,-115.7341,Nevada,NV,Lincoln,20.8,0
Laughlin,35.1316,-114.689,Nevada,NV,Clark,46.8,0
Winchester,36.1368,-115.1299,Nevada,NV,Clark,1792.7,0
Gold Point,37.3547,-117.3651,Nevada,NV,Esmeralda,2.9,0
Pronto,40.9282,-118.0607,Nevada,NV,Humboldt,0,0
Sunnyside,38.4233,-115.0211,Nevada,NV,Nye,0.3,0
Goldfield,37.7122,-117.2378,Nevada,NV,Esmeralda,122,0
Lee,40.5683,-115.6076,Nevada,NV,Elko,6.3,0
Tippett,39.8685,-114.3497,Nevada,NV,White Pine,0,0
Sloan,35.9436,-115.2172,Nevada,NV,Clark,0.3,0
Silver Peak,37.7578,-117.6386,Nevada,NV,Esmeralda,80.2,0
Owyhee,41.9166,-116.182,Nevada,NV,Elko,142.3,0
Baker,39.015,-114.1233,Nevada,NV,White Pine,38.3,0
Mill City,40.6835,-118.0704,Nevada,NV,Pershing,1.6,0
Hawthorne,38.5249,-118.627,Nevada,NV,Mineral,1342.3,0
Mountain City,41.8385,-115.9654,Nevada,NV,Elko,29.7,0
Jarbidge,41.8735,-115.432,Nevada,NV,Elko,0.8,0
Trego,40.7646,-119.1438,Nevada,NV,Pershing,0,0
Stillwater,39.5216,-118.5471,Nevada,NV,Churchill,19.9,0
Moapa Town,36.7708,-114.6473,Nevada,NV,Clark,25.6,0
Minden,38.9609,-119.7688,Nevada,NV,Douglas,400.3,0
Hiko,37.6063,-115.2018,Nevada,NV,Lincoln,41.8,0
Fallon,39.4739,-118.778,Nevada,NV,Churchill,887,15867
Arthur,40.7966,-115.1909,Nevada,NV,Elko,1.3,0
Contact,41.7694,-114.7525,Nevada,NV,Elko,0.9,0
Gabbs,38.8654,-117.9238,Nevada,NV,Nye,117,0
Overton,36.5433,-114.4469,Nevada,NV,Clark,739,0
Mount Montgomery,37.9797,-118.3215,Nevada,NV,Mineral,0.2,0
Crescent Valley,40.4199,-116.5753,Nevada,NV,Eureka,149.4,0
Paradise Valley,41.49,-117.5322,Nevada,NV,Humboldt,16.9,0
Boulder City,35.8407,-114.9257,Nevada,NV,Clark,29,14741
Yerington,38.9554,-119.1101,Nevada,NV,Lyon,41,2990
Caselton,37.9191,-114.4853,Nevada,NV,Lincoln,4.4,0
Islen,37.5297,-114.3217,Nevada,NV,Lincoln,0,0
Golconda,40.9614,-117.5077,Nevada,NV,Humboldt,104.6,0
Sandy Valley,35.8423,-115.6304,Nevada,NV,Clark,26.4,0
Dayton,39.258,-119.5677,Nevada,NV,Lyon,51.2,0
Sun Valley,39.6106,-119.7765,Nevada,NV,Washoe,1925.9,0
Cherry Creek,39.9005,-114.8859,Nevada,NV,White Pine,7.6,0
Rox,36.8808,-114.6672,Nevada,NV,Lincoln,0,0
Las Vegas,36.2291,-115.2607,Nevada,NV,Clark,1838,2073045
Gerlach,40.6452,-119.3614,Nevada,NV,Washoe,217.4,0
Vya,41.5921,-119.8605,Nevada,NV,Washoe,0.8,0
Halleck,40.9508,-115.4528,Nevada,NV,Elko,0.6,0
Currie,40.2666,-114.7431,Nevada,NV,Elko,0,0
Stagecoach,39.3656,-119.3832,Nevada,NV,Lyon,381.2,0
Wadsworth,39.6322,-119.2901,Nevada,NV,Washoe,455.3,0
Wabuska,39.1438,-119.1832,Nevada,NV,Lyon,0.1,0
Gold Acres,40.2621,-116.7326,Nevada,NV,Lander,0,0
Silver Springs,39.3826,-119.2149,Nevada,NV,Lyon,890.6,0
Tonopah,38.0997,-117.2483,Nevada,NV,Nye,273.8,0
Ursine,37.9771,-114.2289,Nevada,NV,Lincoln,60.7,0
Ely,39.2649,-114.8709,Nevada,NV,White Pine,200,4364
Mount Charleston,36.2625,-115.6138,Nevada,NV,Clark,48.3,0
Ruth,39.2793,-114.9899,Nevada,NV,White Pine,462.9,0
Blue Diamond,36.04,-115.4128,Nevada,NV,Clark,252.5,0
Bunkerville,36.7198,-114.1221,Nevada,NV,Clark,1132.9,0
Deeth,41.0655,-115.2748,Nevada,NV,Elko,0.2,0
Carp,37.1119,-114.4928,Nevada,NV,Lincoln,0,0
Lida,37.4583,-117.4981,Nevada,NV,Esmeralda,5.5,0
Beatty,36.9352,-116.7025,Nevada,NV,Nye,375.1,0
Sparks,39.5729,-119.7157,Nevada,NV,Washoe,1089,100888
Logandale,36.5966,-114.4841,Nevada,NV,Clark,458.4,0
Salt Wells,39.3752,-118.5829,Nevada,NV,Churchill,0,0
Roach,35.6408,-115.3592,Nevada,NV,Clark,0,0
Nixon,39.828,-119.3589,Nevada,NV,Washoe,38.4,0
Whitney,36.1005,-115.038,Nevada,NV,Clark,4489.4,0
Cal-Nev-Ari,35.2995,-114.8778,Nevada,NV,Clark,53.7,0
Patrick,39.5471,-119.5793,Nevada,NV,Washoe,2.3,0
Wellington,38.7563,-119.376,Nevada,NV,Lyon,26.7,0
Thorne,38.6019,-118.5915,Nevada,NV,Mineral,0.2,0
Lane City,39.2605,-114.9314,Nevada,NV,White Pine,0.5,0
Virginia City,39.3074,-119.6484,Nevada,NV,Storey,599.7,0
Carlin,40.719,-116.108,Nevada,NV,Elko,85,2324
Enterprise,36.0163,-115.2207,Nevada,NV,Clark,247,0
Dyer,37.6493,-118.0345,Nevada,NV,Esmeralda,6.3,0
Charleston,41.6707,-115.5106,Nevada,NV,Elko,0,0
Jean,35.7789,-115.3239,Nevada,NV,Clark,0,0
Spring Creek,40.7387,-115.5972,Nevada,NV,Elko,162,0
Austin,39.4978,-117.074,Nevada,NV,Lander,160.3,0
Imlay,40.6581,-118.1441,Nevada,NV,Pershing,97.2,0
Harney,40.5774,-116.3248,Nevada,NV,Eureka,0.1,0
Elgin,37.3519,-114.5358,Nevada,NV,Lincoln,0.3,0
Pyramid,40.0749,-119.7019,Nevada,NV,Washoe,0,0
Eastgate,39.3055,-117.879,Nevada,NV,Churchill,0,0
Preston,38.9157,-115.0644,Nevada,NV,White Pine,80.8,0
Searchlight,35.4828,-114.9157,Nevada,NV,Clark,202.4,0
Topaz Lake,38.6976,-119.5427,Nevada,NV,Douglas,151.6,0
Silver City,39.2639,-119.6356,Nevada,NV,Lyon,175.3,0
Kingsbury,38.9909,-119.8837,Nevada,NV,Douglas,61.3,0
Lund,38.8654,-115.0091,Nevada,NV,White Pine,157.5,0
Sunrise Manor,36.1785,-115.049,Nevada,NV,Clark,2.8,0
Spring Valley,36.0987,-115.2619,Nevada,NV,Clark,4447.3,0
Parran,39.8013,-118.7732,Nevada,NV,Churchill,0,0
Moapa Valley,36.6078,-114.4566,Nevada,NV,Clark,308.9,0
Goodsprings,35.8303,-115.4291,Nevada,NV,Clark,113,0
Lamoille,40.7238,-115.479,Nevada,NV,Elko,74.8,0
Crestline,37.6636,-114.1261,Nevada,NV,Lincoln,0,0
Toulon,40.0627,-118.6449,Nevada,NV,Pershing,0,0
Sand Pass,40.2616,-119.7794,Nevada,NV,Washoe,0,0
Valmy,40.7718,-117.131,Nevada,NV,Humboldt,0.4,0
Pahrump,36.2411,-116.0176,Nevada,NV,Nye,244.6,0
Manhattan,38.5388,-117.0734,Nevada,NV,Nye,18.9,0
Golden Valley,39.6177,-119.8231,Nevada,NV,Washoe,410.6,0
Panaca,37.7889,-114.3997,Nevada,NV,Lincoln,527.1,0
Johnson Lane,39.0489,-119.7245,Nevada,NV,Douglas,138.7,0
Hazen,39.5652,-119.0463,Nevada,NV,Churchill,26.3,0
Arden,36.018,-115.2308,Nevada,NV,Clark,173.3,0
Genoa,39.0256,-119.8309,Nevada,NV,Douglas,189.8,0
Wells,41.1132,-114.9535,Nevada,NV,Elko,69,1250
Oasis,41.0286,-114.4763,Nevada,NV,Elko,1.4,0
Weed Heights,38.9871,-119.209,Nevada,NV,Lyon,375.8,0
McDermitt,41.9909,-117.7045,Nevada,NV,Humboldt,41.9,0
Moapa,36.6758,-114.6208,Nevada,NV,Clark,0,0
North Las Vegas,36.288,-115.0901,Nevada,NV,Clark,957,242975
Patsville,41.8102,-115.9576,Nevada,NV,Elko,0,0
Cold Springs,39.6927,-119.9775,Nevada,NV,Washoe,641.5,0
Flanigan,40.1707,-119.8866,Nevada,NV,Washoe,0,0
Ione,38.9483,-117.5876,Nevada,NV,Nye,0,0
Indian Hills,39.0894,-119.7977,Nevada,NV,Douglas,366.3,0
Osino,40.9409,-115.6611,Nevada,NV,Elko,0,0
Cosgrave,40.7966,-118.0157,Nevada,NV,Pershing,3,0
Tuscarora,41.3141,-116.2218,Nevada,NV,Elko,6.5,0
Copperfield,39.6316,-119.9449,Nevada,NV,Washoe,0,0
Midas,41.2441,-116.7968,Nevada,NV,Elko,18.2,0
Glendale,36.6653,-114.5692,Nevada,NV,Clark,25.1,0
Acoma,37.5483,-114.1725,Nevada,NV,Lincoln,0,0
East Las Vegas,36.0944,-115.0419,Nevada,NV,Clark,2912.1,0
Luning,38.5063,-118.1815,Nevada,NV,Mineral,55,0
Lakeridge,39.0382,-119.9397,Nevada,NV,Douglas,212.4,0
Pequop,41.2171,-114.5895,Nevada,NV,Elko,0,0
Lovelock,40.1789,-118.4773,Nevada,NV,Pershing,801,1788
Cobre,41.1119,-114.4009,Nevada,NV,Elko,0,0
Caliente,37.6449,-114.4926,Nevada,NV,Lincoln,7,1132
Denio,41.97,-118.6125,Nevada,NV,Humboldt,9.6,0
Mina,38.3898,-118.1116,Nevada,NV,Mineral,131.5,0
Kingston,39.2101,-117.0679,Nevada,NV,Lander,15.3,0
Pioche,37.9519,-114.4434,Nevada,NV,Lincoln,167,0
Elko,40.8387,-115.7674,Nevada,NV,Elko,442,21178
Reno,39.5497,-119.8483,Nevada,NV,Washoe,884,433271
Unionville,40.4437,-118.1146,Nevada,NV,Pershing,19,0
New Washoe City,39.2963,-119.7757,Nevada,NV,Washoe,510.1,0
Oreana,40.3344,-118.3224,Nevada,NV,Pershing,0.4,0
Empire,40.5759,-119.3431,Nevada,NV,Washoe,177.6,0
Central Aguirre,17.9559,-66.2264,Puerto Rico,PR,Salinas,354.5,0
Morovis,18.3269,-66.4058,Puerto Rico,PR,Morovis,1975.8,0
La Fermina Comunidad,18.1744,-65.8527,Puerto Rico,PR,Humacao,1042.2,0
Suarez Comunidad,18.4311,-65.8514,Puerto Rico,PR,Loíza,2403.7,0
Lajas Zona Urbana,18.0452,-67.0583,Puerto Rico,PR,Lajas,316.1,0
La Liga Comunidad,18.2905,-66.0492,Puerto Rico,PR,Caguas,995.5,0
Anon Raices Comunidad,18.1392,-66.5865,Puerto Rico,PR,Ponce,349.1,0
Trujillo Alto Zona Urbana,18.3601,-66.0103,Puerto Rico,PR,Trujillo Alto,1798.4,0
Comerio Zona Urbana,18.2203,-66.2243,Puerto Rico,PR,Comerío,1707.3,0
Caguas Zona Urbana,18.2319,-66.0388,Puerto Rico,PR,Caguas,4326.2,0
Coqui,17.9793,-66.2255,Puerto Rico,PR,Salinas,968.9,0
Trujillo Alto,18.3601,-66.0103,Puerto Rico,PR,Trujillo Alto,1461.6,0
Benitez Comunidad,18.2725,-65.8788,Puerto Rico,PR,Canóvanas,1171.9,0
Yabucoa Zona Urbana,18.0469,-65.8792,Puerto Rico,PR,Yabucoa,2195,0
Cabo Rojo Zona Urbana,18.0867,-67.1482,Puerto Rico,PR,Cabo Rojo,2900.2,0
Palmas del Mar Comunidad,18.0924,-65.8005,Puerto Rico,PR,Humacao,355.7,0
Candelero Arriba,18.1017,-65.8342,Puerto Rico,PR,Humacao,810.3,0
Vega Alta Zona Urbana,18.4152,-66.3211,Puerto Rico,PR,Vega Alta,2378.5,0
Aguada Zona Urbana,18.3804,-67.1884,Puerto Rico,PR,Aguada,2445.2,0
Arroyo,17.9706,-66.0609,Puerto Rico,PR,Arroyo,2679.3,0
Betances Comunidad,18.0296,-67.1335,Puerto Rico,PR,Cabo Rojo,1170.6,0
Parcelas Viejas Borinquen Comunidad,18.1739,-66.0406,Puerto Rico,PR,Caguas,836.1,0
Levittown,18.4454,-66.1759,Puerto Rico,PR,Toa Baja,4820.9,0
Sabana Eneas,18.0809,-67.0852,Puerto Rico,PR,San Germán,169.7,0
Potala Pastillo Comunidad,17.9921,-66.4966,Puerto Rico,PR,Juana Díaz,2084.1,0
Candelaria Comunidad,18.4043,-66.2175,Puerto Rico,PR,Toa Baja,1258.4,0
Magas Arriba Comunidad,18.0233,-66.7664,Puerto Rico,PR,Guayanilla,420.3,0
Sabana Grande Zona Urbana,18.0821,-66.9673,Puerto Rico,PR,Sabana Grande,1700.1,0
Levittown Comunidad,18.4454,-66.1759,Puerto Rico,PR,Toa Baja,4820.9,0
Santa Barbara,18.3951,-65.9175,Puerto Rico,PR,Canóvanas,3132.9,0
Ingenio,18.4454,-66.2259,Puerto Rico,PR,Toa Baja,2758.5,0
Luyando Comunidad,18.3575,-67.1553,Puerto Rico,PR,Aguada,359.9,0
Toa Alta Zona Urbana,18.3883,-66.2503,Puerto Rico,PR,Toa Alta,2425,0
Gurabo,18.2529,-65.9786,Puerto Rico,PR,Gurabo,3229.3,0
Playa Fortuna,18.3768,-65.7455,Puerto Rico,PR,Luquillo,1765.3,0
Sabana Seca,18.4273,-66.1809,Puerto Rico,PR,Toa Baja,2156.7,0
Adjuntas,18.1638,-66.7235,Puerto Rico,PR,Adjuntas,2695.6,0
Tierras Nuevas Poniente,18.4614,-66.4891,Puerto Rico,PR,Manatí,1561.4,0
Vieques Zona Urbana,18.1463,-65.4428,Puerto Rico,PR,Vieques,1063.8,0
Parcelas Nuevas,18.14,-66.1702,Puerto Rico,PR,Cidra,964.7,0
Boqueron,18.034,-67.1715,Puerto Rico,PR,Cabo Rojo,1097,0
