CityName,Lat,Lon,Country,ISO,Province,Capital,Population
McMinns Lagoon,-12.5329,131.05,Australia,AUS,Northern Territory,,5025
Toowoomba,-27.5645,151.9555,Australia,AUS,Queensland,,92800
Onslow,-21.6576,115.0963,Australia,AUS,Western Australia,,573
Orange,-33.28,149.1,Australia,AUS,New South Wales,,39329
Stawell,-37.0596,142.76,Australia,AUS,Victoria,,6991
Echuca,-36.1296,144.75,Australia,AUS,Victoria,,19457
Eidsvold,-25.3662,151.1333,Australia,AUS,Queensland,,459
Emerald,-23.5122,148.1673,Australia,AUS,Queensland,,9398
Tamworth,-31.1026,150.9171,Australia,AUS,New South Wales,,38551
Taree,-31.8976,152.4618,Australia,AUS,New South Wales,,44182
Ballarat,-37.5596,143.84,Australia,AUS,Victoria,,85109
Ballina,-28.8614,153.568,Australia,AUS,New South Wales,,14242
Barcaldine,-23.5662,145.2834,Australia,AUS,Queensland,,1068
Mount Barker,-34.6328,117.6666,Australia,AUS,Western Australia,,1781
Mount Gambier,-37.8313,140.765,Australia,AUS,South Australia,,23209
Mount Isa,-20.7239,139.49,Australia,AUS,Queensland,,33200
Mount Magnet,-28.0662,117.8167,Australia,AUS,Western Australia,,424
Kempsey,-31.0874,152.822,Australia,AUS,New South Wales,,11840
Queanbeyan,-35.3546,149.2113,Australia,AUS,New South Wales,,32602
Queenstown,-42.0829,145.55,Australia,AUS,Tasmania,,2352
Quilpie,-26.6166,144.25,Australia,AUS,Queensland,,560
Ravensthorpe,-33.5829,120.0333,Australia,AUS,Western Australia,,1101
Warrnambool,-38.38,142.47,Australia,AUS,Victoria,,29928
Warwick,-28.2292,152.0203,Australia,AUS,Queensland,,12347
Weipa,-12.6666,141.8666,Australia,AUS,Queensland,,2830
Ouyen,-35.0662,142.3167,Australia,AUS,Victoria,,1400
Wollongong,-34.4154,150.89,Australia,AUS,New South Wales,,260914
Wonthaggi,-38.6095,145.59,Australia,AUS,Victoria,,5985
Kiama,-34.7096,150.84,Australia,AUS,New South Wales,,10379
Kimba,-33.1496,136.4334,Australia,AUS,South Australia,,636
Kingaroy,-26.539,151.8406,Australia,AUS,Queensland,,8573
Pine Creek,-13.8162,131.8167,Australia,AUS,Northern Territory,,665
Hobart,-42.85,147.295,Australia,AUS,Tasmania,admin,80870
Darwin,-12.4254,130.85,Australia,AUS,Northern Territory,admin,93080
Gingin,-31.3496,115.9,Australia,AUS,Western Australia,,1446
Meekatharra,-26.6,118.4833,Australia,AUS,Western Australia,,654
Melbourne,-37.82,144.975,Australia,AUS,Victoria,admin,4170000
Woomera,-31.1496,136.8,Australia,AUS,South Australia,,450
Moranbah,-22.0016,148.038,Australia,AUS,Queensland,,10000
Port Augusta,-32.49,137.77,Australia,AUS,South Australia,,13897
Port Douglas,-16.4846,145.4587,Australia,AUS,Queensland,,3000
Gladstone,-23.8533,151.2467,Australia,AUS,Queensland,,30489
Gold Coast,-28.0815,153.4482,Australia,AUS,Queensland,,527660
Horsham,-36.7096,142.19,Australia,AUS,Victoria,,12830
Hughenden,-20.85,144.2,Australia,AUS,Queensland,,421
Northam,-31.6566,116.6534,Australia,AUS,Western Australia,,5855
Nowra,-34.8828,150.6,Australia,AUS,New South Wales,,94781
Shepparton,-36.3746,145.3914,Australia,AUS,Victoria,,33550
Yeppoon,-23.1329,150.7567,Australia,AUS,Queensland,,10769
Young,-34.3096,148.29,Australia,AUS,New South Wales,,7501
Caloundra,-26.8,153.1333,Australia,AUS,Queensland,,38706
Ingham,-18.6496,146.1666,Australia,AUS,Queensland,,6127
Innisfail,-17.5313,146.0387,Australia,AUS,Queensland,,10143
Inverell,-29.7668,151.1126,Australia,AUS,New South Wales,,8561
Kingston,-42.9911,147.3084,Australia,AUS,Tasmania,,14371
Kingston South East,-36.8328,139.8501,Australia,AUS,South Australia,,206
Clare,-33.8329,138.6,Australia,AUS,South Australia,,3061
Bowen,-20.0013,148.2087,Australia,AUS,Queensland,,10983
Melton,-37.6895,144.57,Australia,AUS,Victoria,,32368
Meningie,-35.6995,139.3333,Australia,AUS,South Australia,,1501
Merimbula,-36.8996,149.9,Australia,AUS,New South Wales,,6367
Merredin,-31.4828,118.2667,Australia,AUS,Western Australia,,2668
Mildura,-34.185,142.1514,Australia,AUS,Victoria,,47867
Thargomindah,-28,143.8167,Australia,AUS,Queensland,,203
Theodore,-24.9495,150.0833,Australia,AUS,Queensland,,246
Three Springs,-29.5333,115.75,Australia,AUS,Western Australia,,190
Oatlands,-42.2996,147.3666,Australia,AUS,Tasmania,,1157
Wagin,-33.2996,117.35,Australia,AUS,Western Australia,,1598
Armidale,-30.5123,151.6675,Australia,AUS,New South Wales,,22673
Atherton,-17.2703,145.4694,Australia,AUS,Queensland,,6959
Ayr,-19.5702,147.3995,Australia,AUS,Queensland,,9078
Bairnsdale,-37.8296,147.61,Australia,AUS,Victoria,,11005
Camooweal,-19.9167,138.1167,Australia,AUS,Queensland,,187
Canberra,-35.283,149.129,Australia,AUS,Australian Capital Territory,primary,327700
Longreach,-23.4496,144.25,Australia,AUS,Queensland,,2894
Brisbane,-27.455,153.0351,Australia,AUS,Queensland,admin,1860000
Devonport,-41.1927,146.3311,Australia,AUS,Tasmania,,19317
Wallaroo,-33.9329,137.6333,Australia,AUS,South Australia,,2779
Wangaratta,-36.36,146.3,Australia,AUS,Victoria,,14022
Cowell,-33.6829,136.9166,Australia,AUS,South Australia,,537
Cowra,-33.8296,148.68,Australia,AUS,New South Wales,,6795
Goondiwindi,-28.5548,150.3253,Australia,AUS,Queensland,,4251
Goulburn,-34.7496,149.7102,Australia,AUS,New South Wales,,20940
Grafton,-29.712,152.9377,Australia,AUS,New South Wales,,9955
Murray Bridge,-35.1296,139.26,Australia,AUS,South Australia,,18194
Muswellbrook,-32.2696,150.89,Australia,AUS,New South Wales,,11630
Windorah,-25.4332,142.6502,Australia,AUS,Queensland,,158
Bedourie,-24.3496,139.4666,Australia,AUS,Queensland,,142
Newman,-23.3666,119.7333,Australia,AUS,Western Australia,,5138
Birdsville,-25.8996,139.3666,Australia,AUS,Queensland,,283
Kalgoorlie,-30.7354,121.46,Australia,AUS,Western Australia,,36852
Biloela,-24.3936,150.4961,Australia,AUS,Queensland,,6309
Smithton,-40.8329,145.1167,Australia,AUS,Tasmania,,4202
Bicheno,-41.8784,148.2886,Australia,AUS,Tasmania,,177
Deniliquin,-35.5296,144.95,Australia,AUS,New South Wales,,8024
Broken Hill,-31.95,141.4331,Australia,AUS,New South Wales,,17395
Swan Hill,-35.3396,143.54,Australia,AUS,Victoria,,9276
Albury,-36.06,146.92,Australia,AUS,New South Wales,,104258
Wagga Wagga,-35.1222,147.34,Australia,AUS,New South Wales,,55381
Tumut,-35.3096,148.22,Australia,AUS,New South Wales,,6526
Lismore,-28.8167,153.2931,Australia,AUS,New South Wales,,31430
Oranjestad,12.5304,-70.029,Aruba,ABW,,primary,68775
Baku,40.3953,49.8622,Azerbaijan,AZE,Bakı,primary,2122300
Goranboy,40.6103,46.7897,Azerbaijan,AZE,Goranboy,admin,7333
Saki,41.1923,47.1705,Azerbaijan,AZE,Şəki,admin,64968
Fuzuli,39.6009,47.1453,Azerbaijan,AZE,Füzuli,admin,0
Lankaran,38.754,48.8511,Azerbaijan,AZE,Lənkəran,admin,60180
Xocali,39.913,46.7903,Azerbaijan,AZE,Xocalı,admin,0
Agdam,39.991,46.9274,Azerbaijan,AZE,Ağdam,admin,0
Astara,38.456,48.875,Azerbaijan,AZE,Astara,admin,0
Xocavand,39.7955,47.1099,Azerbaijan,AZE,Xocavənd,admin,0
Cabrayil,39.3992,47.0283,Azerbaijan,AZE,Cəbrayıl,admin,0
Beylaqan,39.7756,47.6186,Azerbaijan,AZE,Beyləqan,admin,0
Masalli,39.0278,48.6703,Azerbaijan,AZE,Masallı,admin,0
Bilasuvar,39.4583,48.545,Azerbaijan,AZE,Biləsuvar,admin,0
Calilabad,39.2096,48.4919,Azerbaijan,AZE,Cəlilabad,admin,0
Xizi,40.9058,49.0813,Azerbaijan,AZE,Xızı,admin,0
Davaci,41.2012,48.9871,Azerbaijan,AZE,Şabran,admin,0
Agsu,40.5692,48.3965,Azerbaijan,AZE,Ağsu,admin,0
Yevlax,40.6172,47.15,Azerbaijan,AZE,Yevlax,admin,53716
Mingacevir,40.7639,47.0595,Azerbaijan,AZE,Mingəçevir,admin,0
Ganca,40.685,46.35,Azerbaijan,AZE,Gəncə,admin,303268
Sumqayt,40.58,49.63,Azerbaijan,AZE,Sumqayıt,admin,279159
Xacmaz,41.4643,48.8057,Azerbaijan,AZE,Xaçmaz,admin,0
Imisli,39.8724,48.0649,Azerbaijan,AZE,İmişli,admin,0
Saatli,39.9321,48.3689,Azerbaijan,AZE,Saatlı,admin,0
Lacin,39.6434,46.5462,Azerbaijan,AZE,Laçın,admin,0
Sarur,39.5544,44.9826,Azerbaijan,AZE,Şərur,admin,0
Qubadli,39.3444,46.5818,Azerbaijan,AZE,Qubadlı,admin,0
Heydarabad,39.7229,44.8485,Azerbaijan,AZE,Sədərək,admin,0
Yardimli,38.9077,48.2405,Azerbaijan,AZE,Yardımlı,admin,0
Sahbuz,39.4072,45.5739,Azerbaijan,AZE,Şahbuz,admin,0
Qivraq,39.3994,45.1151,Azerbaijan,AZE,Kəngərli,admin,0
Kapan,39.2015,46.415,Azerbaijan,AZE,Zəngilan,,42288
Ordubad,38.9096,46.0227,Azerbaijan,AZE,Ordubad,admin,0
Zangilan,39.0884,46.6513,Azerbaijan,AZE,Zəngilan,admin,0
Goycay,40.6534,47.7406,Azerbaijan,AZE,Göyçay,admin,35348
Siyazan,41.0775,49.1126,Azerbaijan,AZE,Siyəzən,admin,0
Agdas,40.647,47.4738,Azerbaijan,AZE,Ağdaş,admin,0
Naftalan,40.5082,46.8203,Azerbaijan,AZE,Naftalan,admin,0
Naxcivan,39.2092,45.4122,Azerbaijan,AZE,Naxçıvan,admin,94788
Goygol,40.5858,46.3189,Azerbaijan,AZE,Göygöl,admin,0
Haciqabul,40.0387,48.9429,Azerbaijan,AZE,Hacıqabul,admin,0
Kurdamir,40.3453,48.1508,Azerbaijan,AZE,Kürdəmir,admin,0
Qobustan,40.5336,48.9282,Azerbaijan,AZE,Qobustan,admin,0
Barda,40.3758,47.1262,Azerbaijan,AZE,Bərdə,admin,0
Ucar,40.5157,47.6546,Azerbaijan,AZE,Ucar,admin,0
Lerik,38.7739,48.415,Azerbaijan,AZE,Lerik,admin,0
Stepanakert,39.8156,46.752,Azerbaijan,AZE,Xankəndi,,57473
Susa,39.7601,46.7499,Azerbaijan,AZE,Şuşa,admin,0
Daskasan,40.5239,46.0819,Azerbaijan,AZE,Daşkəsən,admin,0
Salyan,39.5962,48.9848,Azerbaijan,AZE,Salyan,admin,0
Zardab,40.2199,47.71,Azerbaijan,AZE,Zərdab,admin,0
Qusar,41.4275,48.4302,Azerbaijan,AZE,Qusar,admin,0
Ali Bayramli,39.9323,48.9203,Azerbaijan,AZE,Şirvan,,70684
Sabirabad,40.0087,48.477,Azerbaijan,AZE,Sabirabad,admin,0
Quba,41.3611,48.5134,Azerbaijan,AZE,Quba,admin,0
Gadabay,40.5656,45.8161,Azerbaijan,AZE,Gədəbəy,admin,8657
Oguz,41.0708,47.4583,Azerbaijan,AZE,Oğuz,admin,6876
Balakan,41.7263,46.4048,Azerbaijan,AZE,Balakən,admin,0
Qax,41.4183,46.9204,Azerbaijan,AZE,Qax,admin,0
Xirdalan,40.4481,49.755,Azerbaijan,AZE,Abşeron,admin,0
Neftcala,39.3768,49.247,Azerbaijan,AZE,Neftçala,admin,0
Tartar,40.3418,46.9324,Azerbaijan,AZE,Tərtər,admin,0
